002225 濮耐股份 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,4.42,4.46,4.35,4.37,2677700,11780328
2019/1/3,4.37,4.42,4.35,4.41,2842287,12493874
2019/1/4,4.39,4.51,4.28,4.47,4631997,20484814
2019/1/7,4.5,4.59,4.46,4.54,4552260,20614490
2019/1/8,4.53,4.54,4.49,4.51,2942550,13267927
2019/1/9,4.51,4.6,4.51,4.52,4774453,21755152
2019/1/10,4.52,4.62,4.52,4.56,4636119,21184370
2019/1/11,4.56,4.6,4.52,4.58,3729924,16978646
2019/1/14,4.58,4.59,4.51,4.52,2408805,10941401
2019/1/15,4.53,4.58,4.5,4.58,3327506,15151116
2019/1/16,4.58,4.61,4.54,4.56,2334619,10663344
2019/1/17,4.57,4.59,4.49,4.51,3524900,15974789
2019/1/18,4.52,4.65,4.52,4.57,6905628,31673196
2019/1/21,4.57,4.75,4.57,4.69,6968618,32570908
2019/1/22,4.78,4.92,4.66,4.68,9610953,45928400
2019/1/23,4.69,4.77,4.63,4.73,5972690,28064928
2019/1/24,4.7,4.72,4.63,4.68,4239005,19822008
2019/1/25,4.67,4.68,4.63,4.66,2819423,13121262
2019/1/28,4.68,4.68,4.5,4.5,5404452,24851192
2019/1/29,4.48,4.85,4.37,4.71,10214818,47260884
2019/1/30,4.63,4.64,4.45,4.46,6931600,31460928
2019/1/31,4.42,4.49,4.34,4.42,5161052,22861154
2019/2/1,4.41,4.55,4.41,4.54,4125127,18521568
2019/2/11,4.56,4.65,4.53,4.65,4834609,22191180
2019/2/12,4.63,4.76,4.6,4.69,5980091,27924820
2019/2/13,4.68,4.77,4.65,4.75,6615897,31192596
2019/2/14,4.76,4.77,4.66,4.72,5557874,26226318
2019/2/15,4.71,4.76,4.68,4.72,4562502,21538590
2019/2/18,4.74,4.89,4.73,4.85,8850116,42434168
2019/2/19,4.85,4.88,4.79,4.85,7638176,36930500
2019/2/20,4.84,4.95,4.84,4.92,7403500,36209192
2019/2/21,4.92,4.93,4.75,4.8,8480191,41113952
2019/2/22,4.79,4.93,4.77,4.91,8347451,40572964
2019/2/25,4.95,5.11,4.89,5.1,15575539,78040888
2019/2/26,5.08,5.17,5,5.03,15823648,80529512
2019/2/27,5.03,5.13,4.98,5.03,9834824,49681188
2019/2/28,5.15,5.45,5.15,5.23,21212048,111755112
2019/3/1,5.23,5.23,5.1,5.19,10894090,56197720
2019/3/4,5.2,5.28,5.14,5.21,13359323,69752872
2019/3/5,5.2,5.25,5.15,5.24,10082752,52441056
2019/3/6,5.27,5.39,5.24,5.36,15434759,82074680
2019/3/7,5.39,5.43,5.28,5.36,14062968,75359296
2019/3/8,5.28,5.3,5.03,5.06,15701050,81579016
2019/3/11,5.22,5.29,5.15,5.29,13110030,68540136
2019/3/12,5.3,5.42,5.27,5.35,15408758,82443688
2019/3/13,5.37,5.58,5.29,5.32,14146121,76646904
2019/3/14,5.36,5.37,5.13,5.19,8743160,45633164
2019/3/15,5.2,5.32,5.19,5.3,8406341,44153100
2019/3/18,5.32,5.42,5.25,5.41,10243860,54961732
2019/3/19,5.42,5.59,5.34,5.53,13947221,75992696
