600123 兰花科创 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,6.53,6.58,6.43,6.46,4497484,29222672
2019/1/3,6.48,6.53,6.42,6.43,3998928,25867460
2019/1/4,6.41,6.59,6.38,6.57,5426119,35290352
2019/1/7,6.58,6.69,6.57,6.67,6972459,46240176
2019/1/8,6.66,6.67,6.62,6.64,4442877,29532070
2019/1/9,6.64,6.74,6.63,6.64,7221600,48380120
2019/1/10,6.66,6.68,6.61,6.63,4357010,28932892
2019/1/11,6.63,6.66,6.6,6.66,4585696,30444776
2019/1/14,6.7,6.85,6.67,6.71,8523318,57544936
2019/1/15,6.69,6.72,6.62,6.71,6740476,45000120
2019/1/16,6.7,6.8,6.68,6.75,7772407,52359460
2019/1/17,6.75,6.9,6.7,6.8,12274959,83627936
2019/1/18,6.78,6.93,6.78,6.86,11067900,75878976
2019/1/21,6.88,6.91,6.81,6.85,8613746,58970456
2019/1/22,6.83,6.86,6.7,6.76,6271410,42523320
2019/1/23,6.73,6.78,6.71,6.75,3735188,25180828
2019/1/24,6.75,6.76,6.67,6.75,4858227,32662016
2019/1/25,6.73,6.77,6.71,6.73,5596739,37729500
2019/1/28,6.77,6.79,6.7,6.72,6118091,41279512
2019/1/29,6.74,6.77,6.61,6.69,9207667,61771856
2019/1/30,6.72,6.78,6.7,6.74,8403405,56740404
2019/1/31,6.75,6.81,6.71,6.76,8829788,59695684
2019/2/1,6.78,6.84,6.75,6.83,10856948,73796704
2019/2/11,6.82,6.94,6.77,6.93,15230693,104443568
2019/2/12,6.9,6.98,6.88,6.96,14405195,99865440
2019/2/13,6.95,7.03,6.91,7.01,16551664,115441872
2019/2/14,7,7.03,6.97,6.98,10978500,76777680
2019/2/15,6.98,6.98,6.9,6.91,11627755,80603656
2019/2/18,6.95,7.06,6.93,7.05,16857673,118088144
2019/2/19,7.07,7.1,6.97,7.02,16303516,114749312
2019/2/20,7.03,7.1,7,7.09,15586452,110101296
2019/2/21,7.11,7.11,6.96,7.05,14733706,103976480
2019/2/22,7.01,7.09,6.95,7.08,15252966,107218672
2019/2/25,7.12,7.43,7.1,7.41,43007234,313473152
2019/2/26,7.45,7.97,7.36,7.69,63441795,485825216
2019/2/27,7.63,7.82,7.51,7.62,35665993,273463584
2019/2/28,7.64,7.7,7.54,7.67,19106984,145553424
2019/3/1,7.73,7.75,7.62,7.68,19463777,149265872
2019/3/4,7.72,7.87,7.63,7.7,39586578,306677536
2019/3/5,7.66,7.75,7.59,7.75,24505239,187700576
2019/3/6,7.77,7.92,7.73,7.88,41899031,327665344
2019/3/7,7.87,8.15,7.81,8,46694269,372844640
2019/3/8,7.87,7.88,7.51,7.52,37395148,289451840
2019/3/11,7.54,7.74,7.54,7.74,19022458,145375552
2019/3/12,7.76,7.89,7.68,7.79,30953580,241754544
2019/3/13,7.8,7.81,7.69,7.72,19096357,147887232
2019/3/14,7.69,7.81,7.58,7.68,17041321,131001176
2019/3/15,7.65,7.86,7.64,7.82,22285122,173269136
2019/3/18,7.86,8.07,7.81,8.07,36749238,293214048
2019/3/19,8.07,8.08,7.92,7.98,21176465,169108320
2019/3/20,8.1,8.24,7.9,8.06,31499871,254726096
2019/3/21,8.04,8.1,7.98,8.05,22102226,177762336
2019/3/22,8.04,8.06,7.91,8,19066329,151798064
2019/3/25,7.88,7.93,7.72,7.75,19814462,155686880
2019/3/26,7.78,7.83,7.62,7.67,15657815,120687224
2019/3/27,7.74,7.81,7.62,7.8,15012442,116043328
2019/3/28,7.79,7.87,7.7,7.72,11115728,86596512
2019/3/29,7.72,8.07,7.71,8.04,31712825,252674560
2019/4/1,8.1,8.34,8.08,8.3,41193601,339399008
2019/4/2,8.35,8.38,8.22,8.3,27198725,225549040
2019/4/3,8.29,8.48,8.23,8.4,28615947,240280864
2019/4/4,8.46,8.72,8.43,8.56,40282545,344622080
2019/4/8,8.95,9.14,8.74,8.86,61883227,552587008
2019/4/9,8.94,8.95,8.55,8.66,33052642,287594560
2019/4/10,8.65,8.7,8.42,8.57,22867987,195663824
2019/4/11,8.57,8.75,8.42,8.47,23291659,198903296
2019/4/12,8.47,8.57,8.37,8.51,13644957,115648744
2019/4/15,8.6,8.73,8.39,8.4,22670602,194693840
2019/4/16,8.38,8.66,8.34,8.66,26408258,226103712
