002226 江南化工 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,5.1,5.15,4.96,5.01,9595200,48192456
2019/1/3,5.01,5.06,4.8,4.81,14379200,70680400
2019/1/4,4.76,5.17,4.71,5.1,19051906,94118032
2019/1/7,5.09,5.17,5.05,5.13,14919189,76203888
2019/1/8,5.13,5.27,5.11,5.18,14989426,77939552
2019/1/9,5.18,5.32,5.14,5.2,17359800,90900896
2019/1/10,5.2,5.35,5.19,5.22,15174400,79740032
2019/1/11,5.21,5.26,5.13,5.2,12535532,64989844
2019/1/14,5.2,5.27,5.16,5.2,10175700,53034940
2019/1/15,5.18,5.34,5.13,5.29,17339600,91045032
2019/1/16,5.3,5.38,5.18,5.2,15947500,84135856
2019/1/17,5.22,5.38,5.2,5.28,21379011,113219648
2019/1/18,5.23,5.33,5.19,5.25,14822141,77646736
2019/1/21,5.25,5.28,5.21,5.24,10262000,53777388
2019/1/22,5.22,5.35,5.19,5.28,14622840,77116408
2019/1/23,5.22,5.72,5.22,5.57,36956862,202051888
2019/1/24,5.58,5.85,5.51,5.6,41889339,237829632
2019/1/25,5.6,5.84,5.58,5.65,32689612,186674240
2019/1/28,5.55,5.65,5.28,5.32,32718144,177828800
2019/1/29,5.22,5.27,4.79,4.84,32667079,160652304
2019/1/30,4.8,4.91,4.72,4.73,16430900,78831896
2019/1/31,4.79,4.95,4.74,4.85,17488602,84824896
2019/2/1,4.87,4.98,4.87,4.95,12313102,60598160
2019/2/11,4.96,5.07,4.96,5.07,12983000,65201860
2019/2/12,5.06,5.15,5.03,5.13,13344700,67985376
2019/2/13,5.1,5.23,5.05,5.19,19237202,99082432
2019/2/14,5.2,5.47,5.17,5.39,32437447,173297008
2019/2/15,5.35,5.44,5.28,5.37,22607604,120953864
2019/2/18,5.46,5.62,5.41,5.56,29784233,164242336
2019/2/19,5.57,5.68,5.47,5.53,33946879,188734416
2019/2/20,5.52,5.62,5.4,5.5,22216701,122551264
2019/2/21,5.48,5.64,5.48,5.56,30990057,172469648
2019/2/22,5.52,5.82,5.5,5.78,37316795,212210336
2019/2/25,6,6.05,5.81,6.03,48479618,288131104
2019/2/26,5.96,6.29,5.82,5.92,50261959,301650112
2019/2/27,5.98,6.17,5.92,6.16,42297650,255983984
2019/2/28,6,6.11,5.87,5.9,34189764,204389984
2019/3/1,5.86,5.95,5.83,5.9,19087016,112485576
2019/3/4,6.25,6.34,6.06,6.1,46806202,288016448
2019/3/5,6.07,6.71,6.07,6.71,25916677,169873712
2019/3/6,7.29,7.35,6.81,6.96,89238556,628125696
2019/3/7,6.92,7.32,6.91,7.08,77139689,549130688
2019/3/8,6.9,7.3,6.72,6.96,72939967,515580448
2019/3/11,7.2,7.47,7.01,7.4,65608648,476119232
2019/3/12,7.31,7.6,7.22,7.38,68948086,506723456
2019/3/13,7.4,7.82,7.22,7.33,74030197,559523968
2019/3/14,7.17,7.32,6.64,6.78,53100283,368010688
2019/3/15,6.87,7.12,6.84,7.02,42971746,299947392
2019/3/18,7.19,7.28,6.9,7.08,35294815,248329616
2019/3/19,7.03,7.43,6.94,7.35,57149387,411259872
2019/3/20,7.29,7.36,6.96,7.2,48481648,346620672
2019/3/21,7.18,7.37,7.06,7.23,52122288,377880608
2019/3/22,7.21,7.6,7.01,7.43,58847472,427952256
2019/3/25,7.18,7.34,7.1,7.12,41719900,300224576
2019/3/26,7.25,7.29,6.85,6.89,37338916,263657056
2019/3/27,6.97,6.99,6.67,6.85,24259828,165664320
2019/3/28,6.82,6.96,6.65,6.65,21413962,145460816
2019/3/29,6.67,6.84,6.55,6.8,23883454,160256752
2019/4/1,6.83,7.03,6.8,7,30382663,210923904
2019/4/2,7.03,7.1,6.91,6.96,31267008,218768656
2019/4/3,6.88,6.95,6.83,6.93,21472752,147944528
2019/4/4,6.95,7.14,6.88,7.02,33649810,235622000
2019/4/8,7.27,7.4,7.02,7.12,47002509,338937248
2019/4/9,7.04,7.04,6.84,6.93,26890605,186003600
2019/4/10,6.85,6.94,6.68,6.83,25205302,171083072
2019/4/11,6.8,6.84,6.62,6.63,17029500,114444200
2019/4/12,6.62,6.73,6.62,6.69,11078459,73747000
2019/4/15,6.77,6.81,6.59,6.6,14191300,95289104
2019/4/16,6.6,6.67,6.48,6.67,16817406,110470728
2019/4/17,6.67,6.76,6.64,6.72,15119652,101465920
2019/4/18,6.68,6.72,6.58,6.59,12772042,84638600
2019/4/19,6.59,6.65,6.52,6.6,14155561,93121040
2019/4/22,6.58,6.64,6.45,6.48,12943046,84785632
2019/4/23,6.48,6.56,6.43,6.48,11409088,74140456
2019/4/24,6.52,6.54,6.4,6.54,11138547,72024360
2019/4/25,6.5,6.65,6.37,6.39,15232217,99278760
2019/4/26,6.45,6.53,6.38,6.44,11836702,76250344
2019/4/29,6.4,6.45,5.89,5.98,20246806,123679296
2019/4/30,6.01,6.13,6,6.07,7643093,46312212
2019/5/6,5.78,5.88,5.46,5.46,17146100,96709232
2019/5/7,5.45,5.64,5.44,5.51,11120220,61370900
2019/5/8,5.41,5.6,5.35,5.52,9840269,54250072
2019/5/9,5.42,5.56,5.42,5.5,9276006,51234512
2019/5/10,5.55,5.65,5.39,5.64,14215802,79443656
2019/5/13,5.6,5.7,5.55,5.68,11420398,64392124
2019/5/14,5.6,5.73,5.58,5.64,9153500,51808372
2019/5/15,5.69,5.76,5.66,5.73,10335402,59007096
2019/5/16,5.77,6.15,5.76,6,26856431,160641376
2019/5/17,5.97,5.97,5.61,5.65,19880237,115072672
2019/5/20,5.64,5.69,5.41,5.61,11200787,62054356
2019/5/21,5.59,5.77,5.56,5.73,9671864,55175792
2019/5/22,5.73,5.83,5.61,5.69,9961076,56881860
2019/5/23,5.64,5.67,5.5,5.53,9365700,52134664
2019/5/24,5.51,5.56,5.39,5.43,10372402,56567060
2019/5/27,5.45,5.58,5.39,5.57,8927383,49093432
2019/5/28,5.59,5.73,5.57,5.61,13620302,77116680
2019/5/29,5.6,5.73,5.57,5.68,10343181,58725284
2019/5/30,5.67,5.67,5.47,5.56,9021258,50211124
2019/5/31,5.55,5.64,5.52,5.6,7696162,42977516
2019/6/3,5.53,5.59,5.4,5.41,11386269,62397020
数据来源:通达信,,,,,,
