600121 郑州煤电 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,2.9,2.92,2.86,2.88,2003017,5781220
2019/1/3,2.87,2.91,2.86,2.87,2530200,7296861
2019/1/4,2.85,2.94,2.84,2.94,3468698,10072560
2019/1/7,2.96,3.01,2.93,3,3626867,10792574
2019/1/8,2.99,3,2.97,2.98,2395801,7143566
2019/1/9,2.99,3.03,2.99,2.99,3628900,10920461
2019/1/10,3.01,3.02,2.98,3.01,3124854,9369579
2019/1/11,3,3.04,2.98,3.03,3615549,10909231
2019/1/14,3.04,3.27,3.03,3.11,13786223,43452468
2019/1/15,3.06,3.09,3,3.07,9083585,27618040
2019/1/16,3.05,3.22,3.04,3.12,11072601,34535792
2019/1/17,3.09,3.36,3.09,3.28,27345039,89178664
2019/1/18,3.2,3.37,3.18,3.25,18926856,61683912
2019/1/21,3.22,3.24,3.15,3.21,9826236,31306740
2019/1/22,3.18,3.2,3.1,3.1,7563311,23807168
2019/1/23,3.09,3.15,3.06,3.1,4277669,13253647
2019/1/24,3.1,3.11,3.05,3.09,4629640,14304054
2019/1/25,3.09,3.11,3.06,3.06,3990400,12337146
2019/1/28,3.07,3.09,3.02,3.03,4133401,12636541
2019/1/29,3.01,3.03,2.92,2.97,4459180,13256622
2019/1/30,2.98,3.03,2.93,2.97,2728410,8138713
2019/1/31,2.96,2.99,2.91,2.94,3799500,11209125
2019/2/1,2.94,3.01,2.94,3,2293718,6836730
2019/2/11,3,3.06,2.99,3.06,2625076,7966622
2019/2/12,3.05,3.16,3.04,3.13,6500374,20162806
2019/2/13,3.1,3.16,3.09,3.15,6794103,21278284
2019/2/14,3.15,3.17,3.12,3.15,4215049,13231976
2019/2/15,3.13,3.17,3.11,3.12,4463500,14001998
2019/2/18,3.14,3.2,3.13,3.19,7279001,23101920
2019/2/19,3.2,3.22,3.15,3.19,7133500,22749932
2019/2/20,3.19,3.27,3.17,3.23,7182200,23157444
2019/2/21,3.23,3.27,3.19,3.21,7261167,23410592
2019/2/22,3.2,3.24,3.16,3.24,7431313,23740432
2019/2/25,3.25,3.4,3.23,3.39,22376588,74597616
2019/2/26,3.39,3.73,3.33,3.49,39728210,140452160
2019/2/27,3.43,3.64,3.43,3.48,26267126,91783536
2019/2/28,3.49,3.51,3.4,3.44,15760202,54383428
2019/3/1,3.45,3.56,3.41,3.5,16147314,56158048
2019/3/4,3.53,3.63,3.47,3.52,22214390,78519024
2019/3/5,3.49,3.58,3.45,3.57,16430067,57717640
2019/3/6,3.6,3.71,3.55,3.66,24974932,90706296
2019/3/7,3.65,3.86,3.62,3.75,28990644,108415272
2019/3/8,3.68,3.68,3.45,3.46,21658306,77337432
2019/3/11,3.47,3.58,3.45,3.56,13370112,47093380
2019/3/12,3.59,3.69,3.56,3.64,20426439,74186256
2019/3/13,3.63,3.63,3.51,3.53,16504727,58837032
2019/3/14,3.52,3.58,3.38,3.43,13802073,47922028
2019/3/15,3.45,3.52,3.43,3.47,10399217,36149472
2019/3/18,3.47,3.82,3.46,3.82,39004610,145050160
2019/3/19,3.8,3.94,3.68,3.76,41662384,158005984
2019/3/20,3.76,3.8,3.65,3.79,25314701,94604384
2019/3/21,3.78,3.78,3.7,3.77,20636190,77345144
2019/3/22,3.75,3.76,3.68,3.73,13387420,49694140
2019/3/25,3.66,3.72,3.64,3.65,11566303,42482052
2019/3/26,3.67,3.68,3.52,3.54,11802074,42556948
2019/3/27,3.53,3.6,3.52,3.58,9148600,32481230
2019/3/28,3.55,3.58,3.48,3.5,6716900,23786788
2019/3/29,3.5,3.64,3.5,3.63,15046046,54243140
2019/4/1,3.63,3.77,3.61,3.76,22085302,82119808
2019/4/2,3.79,3.79,3.72,3.75,17213801,64528860
2019/4/3,3.71,4.02,3.7,3.89,32765444,126848296
2019/4/4,3.85,3.9,3.79,3.88,24930304,95970832
2019/4/8,3.92,4,3.82,3.94,25946681,101721888
2019/4/9,3.93,3.93,3.8,3.86,16553701,63765256
2019/4/10,3.82,3.92,3.76,3.84,18748941,72012824
2019/4/11,3.84,4.02,3.8,3.87,24843974,97330992
2019/4/12,3.85,3.86,3.73,3.79,15831713,59935280
2019/4/15,3.83,3.97,3.81,3.84,20835407,81057224
2019/4/16,3.8,4.1,3.78,4.04,37917077,151227616
2019/4/17,4,4.18,3.98,4.06,31592471,128907944
2019/4/18,4.06,4.1,3.99,4.02,19259060,77681056
2019/4/19,4.02,4.24,3.96,4.2,29771211,121865960
2019/4/22,4.16,4.19,3.99,4.03,27560105,112065968
2019/4/23,4.05,4.15,3.93,3.94,21032792,84858736
2019/4/24,3.95,4.05,3.94,4,15673848,62595912
2019/4/25,4,4.01,3.75,3.78,18466979,71365376
2019/4/26,3.74,3.78,3.65,3.66,11198436,41435192
2019/4/29,3.67,3.67,3.52,3.52,11303315,40530212
2019/4/30,3.48,3.59,3.45,3.57,8553121,30274600
2019/5/6,3.48,3.55,3.22,3.26,14269041,47570924
2019/5/7,3.28,3.32,3.24,3.31,6478214,21314452
2019/5/8,3.24,3.32,3.22,3.28,6452428,21157498
2019/5/9,3.26,3.32,3.24,3.27,4268929,13984161
2019/5/10,3.3,3.37,3.25,3.37,7236221,24063880
2019/5/13,3.34,3.42,3.32,3.38,6288200,21195924
2019/5/14,3.34,3.37,3.31,3.32,4353420,14534274
2019/5/15,3.35,3.4,3.33,3.39,5094402,17162472
2019/5/16,3.37,3.45,3.37,3.42,6690747,22889812
2019/5/17,3.42,3.42,3.26,3.28,8385446,27929042
2019/5/20,3.3,3.31,3.21,3.29,4801545,15681854
2019/5/21,3.28,3.37,3.28,3.37,4211232,14054708
2019/5/22,3.36,3.44,3.32,3.33,5572801,18852074
2019/5/23,3.31,3.43,3.24,3.28,8437232,28047396
2019/5/24,3.25,3.31,3.21,3.22,5181373,16836460
2019/5/27,3.21,3.32,3.21,3.3,4493974,14675292
2019/5/28,3.29,3.32,3.26,3.27,4495922,14802605
2019/5/29,3.26,3.32,3.25,3.29,3899000,12808305
2019/5/30,3.25,3.29,3.22,3.26,4369300,14209714
2019/5/31,3.24,3.3,3.24,3.24,3925700,12804586
2019/6/3,3.24,3.27,3.09,3.12,7876401,24853284
数据来源:通达信,,,,,,
