600119 长江投资 日线 不复权,,,,,,
"      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额",,,,,,
2019/1/2,7.33,7.47,7.3,7.33,3376748,24911732
2019/1/3,7.33,7.41,7.1,7.18,3842200,27724916
2019/1/4,7.06,7.55,7.03,7.48,6301985,46140056
2019/1/7,7.49,7.69,7.41,7.61,7874238,59643656
2019/1/8,7.6,7.68,7.52,7.6,5026381,38264240
2019/1/9,7.68,7.76,7.46,7.55,6847301,52456156
2019/1/10,7.52,7.67,7.41,7.46,4783901,36128344
2019/1/11,7.52,7.64,7.46,7.59,4642100,35150588
2019/1/14,7.6,7.63,7.49,7.51,3543691,26781424
2019/1/15,7.47,7.86,7.45,7.67,5934365,45581624
2019/1/16,7.67,7.79,7.56,7.69,6015963,46182784
2019/1/17,7.68,7.68,7.51,7.55,4475800,33912344
2019/1/18,7.56,7.62,7.45,7.52,3362124,25270886
2019/1/21,7.52,7.58,7.48,7.52,2644321,19902954
2019/1/22,7.52,7.52,7.28,7.29,3681943,27178294
2019/1/23,7.23,7.43,7.23,7.37,2707795,19964584
2019/1/24,7.37,7.41,7.3,7.34,2534100,18653508
2019/1/25,7.35,7.71,7.3,7.42,5792800,43524616
2019/1/28,7.32,7.46,7.21,7.23,4324580,31661404
2019/1/29,7.23,7.28,6.68,6.96,3379936,23649040
2019/1/30,6.92,6.95,6.7,6.71,3151608,21511920
2019/1/31,6.04,6.04,6.04,6.04,2459100,14852964
2019/2/1,5.44,5.44,5.44,5.44,2979500,16208480
2019/2/11,5.28,5.8,5.28,5.6,12851167,70720384
2019/2/12,5.49,6.16,5.49,6.15,18089866,106315736
2019/2/13,6.01,6.13,5.9,6.07,13525886,81559632
2019/2/14,6.14,6.22,6,6.02,10228867,62385616
2019/2/15,6.05,6.12,5.98,6.08,7328296,44411272
2019/2/18,6.12,6.53,6.07,6.43,12632158,79569256
2019/2/19,6.52,6.54,6.3,6.43,11581969,74314216
2019/2/20,6.47,6.72,6.42,6.55,12334936,81021512
2019/2/21,6.63,6.67,6.4,6.46,10685178,69691528
2019/2/22,6.43,6.58,6.42,6.57,9222033,60180488
2019/2/25,6.64,7.23,6.64,7.19,18957170,132385560
2019/2/26,7.27,7.37,6.95,7.06,16576999,118184160
2019/2/27,7.06,7.19,7,7.08,10908294,77391568
2019/2/28,7.11,7.27,7.1,7.21,11413219,81903232
2019/3/1,7.24,7.28,7.05,7.13,9357369,66672848
2019/3/4,7.24,7.63,7.17,7.6,22373987,165866384
2019/3/5,7.86,7.93,7.45,7.69,23946471,183970800
2019/3/6,7.8,8.17,7.5,7.93,24777428,192853296
2019/3/7,7.86,8.17,7.7,8.01,22720546,180306224
2019/3/8,7.82,7.84,7.3,7.31,17915737,136083280
2019/3/11,7.37,7.81,7.31,7.63,16243306,124361408
2019/3/12,7.83,7.95,7.68,7.88,21378265,167672256
2019/3/13,7.88,8.35,7.81,7.97,25755460,207679408
2019/3/14,7.78,8.01,7.36,7.59,15804360,122197120
2019/3/15,7.81,8.35,7.81,8.35,36036031,297428000
2019/3/18,8.1,8.23,7.52,7.98,38537624,300906688
2019/3/19,7.85,7.88,7.66,7.77,20520506,159471168
2019/3/20,7.68,7.77,7.55,7.73,12840400,98719824
2019/3/21,7.73,7.91,7.72,7.82,16638830,130105616
2019/3/22,7.74,8.55,7.71,8.16,33122238,272633664
