date_transaction,opening_price,close_price,low_price,high_price,turnover_volume,turnover_amount,focus,amplitude,amplitude_rate,opening_price_Standardization,closing_price_Standardization,low_price_Standardization,high_price_Standardization,turnover_rate,price_earnings,book_value_per_share,capitalization,turnover_volume_growth_rate,opening_price_growth_rate,closing_price_growth_rate,closing_minus_opening_price_growth_rate,high_price_proportion,low_price_proportion,sum_2_turnover_volume_growth_rate,sum_2_opening_price_growth_rate,sum_2_closing_price_growth_rate,sum_2_closing_minus_opening_price_growth_rate,sum_2_high_price_proportion,sum_2_low_price_proportion,sum_2_KLine_Intuitive_Momentum,sum_3_turnover_volume_growth_rate,sum_3_opening_price_growth_rate,sum_3_closing_price_growth_rate,sum_3_closing_minus_opening_price_growth_rate,sum_3_high_price_proportion,sum_3_low_price_proportion,sum_3_KLine_Intuitive_Momentum,sum_5_turnover_volume_growth_rate,sum_5_opening_price_growth_rate,sum_5_closing_price_growth_rate,sum_5_closing_minus_opening_price_growth_rate,sum_5_high_price_proportion,sum_5_low_price_proportion,sum_5_KLine_Intuitive_Momentum,sum_7_turnover_volume_growth_rate,sum_7_opening_price_growth_rate,sum_7_closing_price_growth_rate,sum_7_closing_minus_opening_price_growth_rate,sum_7_high_price_proportion,sum_7_low_price_proportion,sum_7_KLine_Intuitive_Momentum,sum_10_turnover_volume_growth_rate,sum_10_opening_price_growth_rate,sum_10_closing_price_growth_rate,sum_10_closing_minus_opening_price_growth_rate,sum_10_high_price_proportion,sum_10_low_price_proportion,sum_10_KLine_Intuitive_Momentum,average_5_closing_price,average_10_closing_price,average_20_closing_price,average_30_closing_price,Pdata_0,Plower,Pupper,weight
2019-01-02,6.62,6.69,6.57,6.88,30427451,204799888.0,6.69,0.1358921140709299,0.02031272258160387,-0.5151145118212177,0.0,-0.8830534488363704,1.3981679606575814,,,,,0.0,0.0,0.0,0.010574018126888296,0.9723837209302326,0.9924471299093656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.07991766571796677,-inf,inf,0.9990893977318692
2019-01-03,6.68,6.23,6.17,6.69,38651476,245579392.0,6.4425,0.2811138559374119,0.04363428109234178,0.844853410757802,-0.7559214727832951,-0.9693581239221103,0.8804261859476066,,,,,0.270283074319962,0.009063444108761365,-0.06875934230194314,-0.06736526946107779,0.9985052316890881,0.9903691813804173,0.135141537159981,0.004531722054380682,-0.03437967115097157,-0.031039130198816822,1.4846970921542044,1.4865927463351,0.13718635160924852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.10864597971726335,-inf,inf,1.0
2019-01-04,6.06,6.31,5.91,6.52,34378806,215221488.0,6.2,0.26969118141558357,0.043498577647674765,-0.5191122648695956,0.4078739223975356,-1.0753039772298723,1.1865423197019256,,,,,-0.11054351456073763,-0.09281437125748504,0.01284109149277679,0.041254125412541365,0.9677914110429447,0.9752475247524753,0.012299011299621687,-0.04414132460155218,-0.01076928982909739,0.0037857453410012343,1.4670440268874887,1.470432115442684,0.011850580093979374,0.023215067217523457,-0.028924025061659153,-0.010999490013950656,0.014882472200763244,1.957589472479081,1.966309355642542,0.020928008481583056,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3538528188589676,-inf,inf,0.9991258021821863
2019-01-07,6.36,6.53,6.19,6.62,42054728,268856160.0,6.425000000000001,0.19017535767461205,0.029599277459083584,-0.3417898133322545,0.5521220061520977,-1.2357016328166068,1.0253694399967543,,,,,0.22327482810194166,0.04950495049504955,0.03486529318542009,0.02672955974842761,0.9864048338368581,0.9732704402515724,0.08400153541078642,0.0015488824331535145,0.04128583893180848,0.047356622454698294,1.4703005393583304,1.46089420262781,0.08835867575324162,0.18434756534778873,0.014391983185872214,0.02131075364240939,0.028669843408850367,1.9644341850951839,1.9535585172133616,0.18827573953381993,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,133769.75981091592,-inf,inf,0.9999954453895383
2019-01-08,6.54,6.26,6.19,6.6,33828580,214485664.0,6.397500000000001,0.20271079563423994,0.0316859391378257,0.7029719337549157,-0.6783062518687875,-1.0236257982747101,0.9989601163885643,,,,,-0.19560578301683462,0.028301886792452713,-0.04134762633996947,-0.042813455657492394,0.990909090909091,0.988817891373802,-0.0419841844829319,0.05305436203997749,-0.011957489873629712,-0.014724337891639294,1.48411150782752,1.4754531114995881,-0.043309247368410034,-0.10535245233539994,0.03055741683082549,0.00456671963414728,0.006776235871812888,1.9711094504813111,1.962747359792342,-0.10443164385023558,0.009920480182504382,0.031781010348299936,-0.013301789526697833,0.0010467306262173341,2.954586641466026,2.947219856960585,0.010088913441196591,,,,,,,,,,,,,,,6.404000000000001,0.0,0.0,0.0,,,,0.9999698841851188
2019-01-09,6.25,6.89,6.22,6.89,52170400,340216064.0,6.5625,0.37836270076916045,0.05765526868863397,-0.8259270783423671,0.8655715781027999,-0.905216077863235,0.8655715781027999,,,,,0.5421989335644595,-0.04434250764525993,0.10063897763578278,0.10240000000000005,1.0,0.9952,0.22219802102802108,-0.015095782124516788,0.03998258223289902,0.040496636085626925,1.4954545454545456,1.489608945686901,0.22444310969608544,0.36761463239521897,0.008798880580458903,0.06565213327839976,0.06469246757576341,1.9894076718850133,1.978835407666392,0.38657548203063186,0.357851454278665,-9.300132765507896e-05,0.057284766273541635,0.0618741042411601,2.971387783784383,2.9583894234270587,0.38895838045197484,,,,,,,,,,,,,,,6.444,0.0,0.0,0.0,,,,0.9997858628000021
2019-01-10,6.69,6.96,6.67,7.46,72861506,514151200.0,6.945,0.3679220932027141,0.052976543297727004,-0.6930815102193456,0.040769500601137126,-0.7474408443541976,1.3997528539724036,,,,,0.3966062364865901,0.07040000000000002,0.010159651669085612,0.04035874439461873,0.9329758713136729,0.9970104633781763,0.6677057032688198,0.024114373088685026,0.060479140486977,0.09155874439461875,1.4329758713136729,1.4946104633781763,0.684294076108924,0.48364748557339377,0.043368750921598406,0.04690735491307503,0.06765989007891335,1.9299455682833697,1.9900830938361103,0.5071070732995034,0.49601631965846127,0.04269511521701289,0.08078642031955185,0.10783950002229939,2.9156415416024597,2.9708188792535815,0.6113590404411275,0.5557773868128477,0.04720057504799814,0.05557611971970937,0.10190272624864359,3.90053775807512,3.9551960754928794,0.7173519365911043,,,,,,,,6.590000000000001,0.0,0.0,0.0,,,,0.9962517110851427
2019-01-11,6.87,7.29,6.73,7.48,61802215,442160992.0,7.0925,0.35122405004972723,0.049520486436337996,-0.6334987594627931,0.5623191235680962,-1.0321047204730887,1.1032843563677854,,,,,-0.1517851003518923,0.02690582959641241,0.047413793103448176,0.06113537117903922,0.9745989304812833,0.9796215429403203,0.023259008945701376,0.06210582959641242,0.05249361893799098,0.08131474337634859,1.4410868661381198,1.4781267746294084,0.04310869614900282,0.24616305689106688,0.04429916332591273,0.08773322009476617,0.12217453410878505,1.9299161780237317,1.976028518525771,0.30767972565316054,0.3203446235455512,0.07823695861249155,0.09501055761861874,0.12474154646293642,2.9146242306632297,2.9645311582426963,0.5070757560909764,0.3658151222553943,0.07332552424919386,0.09517015034639288,0.12748462835254426,3.896712380024705,3.947337242569513,0.6962220634061813,,,,,,,,6.786,0.0,0.0,0.0,,,,0.9937361822921359
2019-01-14,7.2,7.64,7.15,7.87,64887208,491417760.0,7.465000000000001,0.3483771902215565,0.0466680763860089,-0.7606697781547329,0.5023290987814233,-0.9041923778065685,1.1625330571798704,,,,,0.04991719147930218,0.048034934497816595,0.0480109739368999,0.061111111111111116,0.9707750952986023,0.9930555555555556,-0.012987679348321984,0.0614878492960228,0.07171787048862399,0.09167879670063073,1.458074560539244,1.4828663270257159,0.013416551080645503,0.08768282457168985,0.08943882089542488,0.08300671989556055,0.11532094002867684,1.9314996727240155,1.9784734053084945,0.16367782086640897,0.23863660932427166,0.09042057981512888,0.10418080732673958,0.13844318552659132,2.908421580653651,2.970802646209478,0.47141822377408826,0.3054484337924768,0.09444095098931002,0.1390789726238179,0.18113758088641926,3.888746708284316,3.9547446489712454,0.9559683642529786,,,,,,,,7.008,0.0,0.0,0.0,,,,0.9845712509741744
2019-01-15,7.56,7.7,7.34,7.87,58111385,443071328.0,7.617500000000001,0.22425803590209814,0.029439847181109043,-0.25640106838848414,0.3678797937747733,-1.2374138517878837,1.1259351264015824,,,,,-0.10442463482170472,0.04999999999999982,0.007853403141361293,0.0185185185185186,0.9783989834815756,0.9708994708994709,-0.039733019541026815,0.07401746724890812,0.031858890109811244,0.04907407407407416,1.4637865311308769,1.4674272486772488,-0.02857247381392084,-0.09225373629726762,0.09099189953068168,0.055665316800443954,0.07963771631893908,1.9504486905077383,1.959477022249948,-0.04761653670875334,0.10601134268144576,0.10441145597907006,0.09890211434774093,0.14071212787267853,2.912968766534697,2.950961026459378,0.3519332391692001,0.1897932726496894,0.13938076227260637,0.1155608475653825,0.15711018828153855,3.8923663727826847,3.939612202977588,0.8039967329649729,0.25289040766577203,0.1289712388059339,0.1151163948213376,0.182018763554852,5.362152144287928,5.416983958096743,1.543392219946608,7.296000000000001,6.85,0.0,0.0,,,,0.979676391768239
